locus_tag	X00_mean	X02_mean	theta	prob	log2FC	length.x	P	wp	dbxref	ncbi_id	genomic_accession	feature	start	stop	strand	gene	gbkey	gene_biotype	old_locus_tag	length.y	protein	kegg1	kegg2	kegg3	pathway	kegg_prot	kegg_id	definition	keggidprot	Gene.Name	Species	EC_NUMBER	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	OFFICIAL_GENE_SYMBOL	PFAM	PIR_SUPERFAMILY	SMART	UP_KEYWORDS	chr	arCOG_name	E.value	score	arCOG_familiy	Gene_name	Description	HVO	EFFECTSIZE
HVO_RS04280	91.9211036700797	84.7637314939602	0.0808756449715833	0.121686699788158	0.116949020255506	599	0.878313300211842	WP_004040894.1	8923359	lcl|NC_013966.1_cds_WP_004040894.1_993	NC_013966.1	gene	546987	547586	+	992	Gene	protein_coding	HVO_A0545	599	TetR family transcriptional regulator	NA	NA	NA	NA	NA	NA	NA	NA: NA	TetR family transcriptional regulator(HVO_RS04280)	Haloferax volcanii DS2				GO:0003677~DNA binding	IPR001647:DNA-binding HTH domain, TetR-type,IPR009057:Homeodomain-like,IPR011075:Tetracycline transcriptional regulator, TetR-related, C-terminal,IPR015893:Tetracycline transcriptional regulator, TetR-like, C-terminal		HVO_RS04280	PF00440:Bacterial regulatory proteins, tetR family			Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG02646	6.7e-55	183.9	K	AcrR	Transcriptional regulator, TetR/AcrR family	HVO_A0545	0.116949020255506
HVO_RS04545	48.9498163355509	41.8759752632317	0.14783065110362	0.317447836303754	0.225180656463795	611	0.682552163696246	WP_004040958.1	8923479	lcl|NC_013966.1_cds_WP_004040958.1_1046	NC_013966.1	gene	604291	604902	-	1045	Gene	protein_coding	HVO_A0601	611	nitrous oxide reductase accessory protein NosL	NA	NA	NA	NA	NA	NA	NA	NA: NA	nitrous oxide reductase accessory protein NosL(HVO_RS04545)	Haloferax volcanii DS2					IPR008719:Nitrous oxide reductase accessory protein NosL		HVO_RS04545	PF05573:NosL			Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG04012	3.3e-57	191.4	S	-	NosL family protein	HVO_A0601	0.225180656463795
HVO_RS04675	1462.58744096373	1105.22318571045	0.738795090559397	0.965698733886632	0.404185146089782	368	0.0343012661133679	WP_004040984.1	8923811	lcl|NC_013966.1_cds_WP_004040984.1_1073	NC_013966.1	gene	629390	629758	+	1072	Gene	protein_coding	HVO_A0631	368	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	hypothetical protein(HVO_RS04675)	Haloferax volcanii DS2							HVO_RS04675				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG10822	0.0058	14.7	S	-	Uncharacterized protein	HVO_A0631	0.404185146089782
HVO_RS04975	4.31999344267256	34.9719584971079	-1.03050843697995	0.993612108456149	-3.01709756436897	446	0.00638789154385078	WP_004045081.1	8925212	lcl|NC_013967.1_cds_WP_004045081.1_1135	NC_013967.1	gene	55732	56178	-	1135	Gene	protein_coding	HVO_0057	446	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	hypothetical protein(HVO_RS04975)	Haloferax volcanii DS2			GO:0016021~integral component of membrane				HVO_RS04975				Complete proteome,Membrane,Reference proteome,Transmembrane,Transmembrane helix,	Chromosome	arCOG06421	3.8e-38	128.5	S	-	Uncharacterized membrane protein	HVO_0057	-3.01709756436897
HVO_RS04980	3.54106404178195	13.5282913389107	-0.981903191836898	0.988737626769022	-1.93372479351112	1334	0.0112623732309779	WP_004045083.1	8924322	lcl|NC_013967.1_cds_WP_004045083.1_1136	NC_013967.1	gene	56181	57515	-	1136	Gene	protein_coding	HVO_0058	1334	peptide ABC transporter ATP-binding protein	Environmental Information Processing	Cellular community - prokaryotes	02024 Quorum sensing 	[PATH:hvo02024]	dppF1; ABC-type transport system ATP-binding protein (probable substrate dipeptides/oligopeptides)	K02032	ABC.PE.A1; peptide/nickel transport system ATP-binding protein	K02032: dppF1; ABC-type transport system ATP-binding protein (probable substrate dipeptides/oligopeptides)	peptide ABC transporter ATP-binding protein(HVO_RS04980)	Haloferax volcanii DS2		GO:0015833~peptide transport		GO:0005524~ATP binding,GO:0016887~ATPase activity	IPR003439:ABC transporter-like,IPR003593:AAA+ ATPase domain,IPR013563:Oligopeptide/dipeptide ABC transporter, C-terminal,IPR017871:ABC transporter, conserved site,IPR027417:P-loop containing nucleoside triphosphate hydrolase		HVO_RS04980	PF00005:ABC transporter,PF08352:Oligopeptide/dipeptide transporter, C-terminal region		SM00382:AAA	ATP-binding,Complete proteome,Nucleotide-binding,Reference proteome,	Chromosome	arCOG00184	3.5e-149	493.7	E	AppF	ABC-type oligopeptide transport system, ATPase component	HVO_0058	-1.93372479351112
HVO_RS04985	3.70018302509475	16.4222775347256	-0.818572767186237	0.971814200176295	-2.14998568334286	1079	0.0281857998237048	WP_004045086.1	8926805	lcl|NC_013967.1_cds_WP_004045086.1_1137	NC_013967.1	gene	57512	58591	-	1137	Gene	protein_coding	HVO_0059	1079	ABC transporter ATP-binding protein	Environmental Information Processing	Cellular community - prokaryotes	02024 Quorum sensing 	[PATH:hvo02024]	dppD1; ABC-type transport system ATP-binding protein (probable substrate dipeptides/oligopeptides)	K02031	ABC.PE.A; peptide/nickel transport system ATP-binding protein	K02031: dppD1; ABC-type transport system ATP-binding protein (probable substrate dipeptides/oligopeptides)	ABC transporter ATP-binding protein(HVO_RS04985)	Haloferax volcanii DS2		GO:0015833~peptide transport		GO:0005524~ATP binding,GO:0016887~ATPase activity	IPR003439:ABC transporter-like,IPR003593:AAA+ ATPase domain,IPR013563:Oligopeptide/dipeptide ABC transporter, C-terminal,IPR017871:ABC transporter, conserved site,IPR027417:P-loop containing nucleoside triphosphate hydrolase		HVO_RS04985	PF00005:ABC transporter,PF08352:Oligopeptide/dipeptide transporter, C-terminal region		SM00382:AAA	ATP-binding,Complete proteome,Nucleotide-binding,Reference proteome,	Chromosome	arCOG00181	4.6e-150	496.7	E	DppD	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component	HVO_0059	-2.14998568334286
HVO_RS04990	7.65338433222596	10.4232408474841	-0.285770826003072	0.615292033650466	-0.445634162675941	1439	0.384707966349534	WP_004045088.1	8926009	lcl|NC_013967.1_cds_WP_004045088.1_1138	NC_013967.1	gene	58588	60027	-	1138	Gene	protein_coding	HVO_0060	1439	peptide ABC transporter permease	Environmental Information Processing	Cellular community - prokaryotes	02024 Quorum sensing 	[PATH:hvo02024]	dppC1; ABC-type transport system permease protein (probable substrate dipeptides/oligopeptides)	K02034	ABC.PE.P1; peptide/nickel transport system permease protein	K02034: dppC1; ABC-type transport system permease protein (probable substrate dipeptides/oligopeptides)	peptide ABC transporter permease(HVO_RS04990)	Haloferax volcanii DS2		GO:0006810~transport	GO:0005886~plasma membrane,GO:0016021~integral component of membrane		IPR000515:Binding-protein-dependent transport systems inner membrane component,IPR025966:Oligopeptide transport permease C-like, N-terminal domain		HVO_RS04990	PF00528:Binding-protein-dependent transport system inner membrane component,PF12911:N-terminal TM domain of oligopeptide transport permease C			Complete proteome,Membrane,Reference proteome,Transmembrane,Transmembrane helix,Transport,	Chromosome	arCOG00748	1.1e-83	278.3	E	DppC	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	HVO_0060	-0.445634162675941
HVO_RS04995	31.4861218477058	37.4040927272158	-0.13140518473399	0.198886333529894	-0.248480065975499	1049	0.801113666470106	WP_004045089.1	8925526	lcl|NC_013967.1_cds_WP_004045089.1_1139	NC_013967.1	gene	60034	61083	-	1139	Gene	protein_coding	HVO_0061	1049	peptide ABC transporter permease	Environmental Information Processing	Cellular community - prokaryotes	02024 Quorum sensing 	[PATH:hvo02024]	dppB1; ABC-type transport system permease protein (probable substrate dipeptides/oligopeptides)	K02033	ABC.PE.P; peptide/nickel transport system permease protein	K02033: dppB1; ABC-type transport system permease protein (probable substrate dipeptides/oligopeptides)	peptide ABC transporter permease(HVO_RS04995)	Haloferax volcanii DS2		GO:0006810~transport	GO:0005886~plasma membrane,GO:0016021~integral component of membrane		IPR000515:Binding-protein-dependent transport systems inner membrane component		HVO_RS04995	PF00528:Binding-protein-dependent transport system inner membrane component			Complete proteome,Membrane,Reference proteome,Transmembrane,Transmembrane helix,Transport,	Chromosome	arCOG00751	1.1e-87	292.1	E	DppB	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	HVO_0061	-0.248480065975499
HVO_RS05250	39452.1664474976	47558.3973341491	-1.11785349382603	0.994845697764536	-0.269595573144105	152	0.0051543022354642	WP_004045214.1	8926643	lcl|NC_013967.1_cds_WP_004045214.1_1190	NC_013967.1	gene	110903	111055	+	1190	Gene	protein_coding	HVO_0115	152	50S ribosomal protein L39e	Genetic Information Processing	Translation	03010 Ribosome 	[PATH:hvo03010]	rpl39e; 50S ribosomal protein L39e	K02924	RP-L39e; large subunit ribosomal protein L39e	K02924: rpl39e; 50S ribosomal protein L39e	50S ribosomal protein L39e(HVO_RS05250)	Haloferax volcanii DS2		GO:0006412~translation	GO:0005840~ribosome	GO:0003735~structural constituent of ribosome	IPR000077:Ribosomal protein L39e,IPR020083:Ribosomal protein L39e, conserved site,IPR023626:Ribosomal protein L39e domain	hvo03010:Ribosome	HVO_RS05250	PF00832:Ribosomal L39 protein			Complete proteome,Reference proteome,Ribonucleoprotein,Ribosomal protein,	Chromosome	arCOG04177	2e-20	70.4	J	RPL39	Ribosomal protein L39E	HVO_0115	-0.269595573144105
HVO_RS05255	5446.22088975041	6285.31858731325	-0.631057336834314	0.912091168473385	-0.206730376252861	278	0.0879088315266153	WP_004045216.1	8924040	lcl|NC_013967.1_cds_WP_004045216.1_1191	NC_013967.1	gene	111059	111337	+	1191	Gene	protein_coding	HVO_0116	278	50S ribosomal protein L31e	Genetic Information Processing	Translation	03010 Ribosome 	[PATH:hvo03010]	rpl31e; 50S ribosomal protein L31e	K02910	RP-L31e; large subunit ribosomal protein L31e	K02910: rpl31e; 50S ribosomal protein L31e	50S ribosomal protein L31e(HVO_RS05255)	Haloferax volcanii DS2		GO:0006412~translation	GO:0005840~ribosome	GO:0003735~structural constituent of ribosome	IPR000054:Ribosomal protein L31e,IPR023621:Ribosomal protein L31e domain	hvo03010:Ribosome	HVO_RS05255	PF01198:Ribosomal protein L31e		SM01380:SM01380	Complete proteome,Reference proteome,Ribonucleoprotein,Ribosomal protein,	Chromosome	arCOG04473	7.4e-20	68.6	J	RPL31A	Ribosomal protein L31E	HVO_0116	-0.206730376252861
HVO_RS05260	59.1656816549169	59.8906612056438	-0.015399586976905	1.11022302462516e-16	-0.0175704595918538	665	1	WP_004045218.1	8926328	lcl|NC_013967.1_cds_WP_004045218.1_1192	NC_013967.1	gene	111341	112006	+	1192	Gene	protein_coding	HVO_0117	665	translation initiation factor IF-6	NA	NA	NA	NA	NA	NA	NA	NA: NA	translation initiation factor IF-6(HVO_RS05260)	Haloferax volcanii DS2		GO:0042256~mature ribosome assembly		GO:0003743~translation initiation factor activity,GO:0043022~ribosome binding	IPR002769:Translation initiation factor IF6		HVO_RS05260	PF01912:eIF-6 family	PIRSF006413:translation initiation factor 6	SM00654:eIF6	Complete proteome,Initiation factor,Protein biosynthesis,Reference proteome,	Chromosome	arCOG04176	5.4e-70	232.9	J	TIF6	Translation initiation factor 6 (eIF-6)	HVO_0117	-0.0175704595918538
HVO_RS05375	121.299387517402	56.0983380536019	0.86526783678725	0.981699814376587	1.11254232992301	986	0.0183001856234125	WP_004045251.1	8924345	lcl|NC_013967.1_cds_WP_004045251.1_1214	NC_013967.1	gene	128123	129109	-	1215	Gene	protein_coding	HVO_0138	986	tyrosine--tRNA ligase	Genetic Information Processing	Translation	00970 Aminoacyl-tRNA biosynthesis 	[PATH:hvo00970]	tyrS; tyrosyl-tRNA synthetase	K01866	YARS; tyrosyl-tRNA synthetase [EC:6.1.1.1]	K01866: tyrS; tyrosyl-tRNA synthetase	tyrosine--tRNA ligase(HVO_RS05375)	Haloferax volcanii DS2	6.1.1.1	GO:0006437~tyrosyl-tRNA aminoacylation	GO:0005737~cytoplasm	GO:0004831~tyrosine-tRNA ligase activity,GO:0005524~ATP binding	IPR001412:Aminoacyl-tRNA synthetase, class I, conserved site,IPR002305:Aminoacyl-tRNA synthetase, class Ic,IPR002307:Tyrosine-tRNA ligase,IPR014729:Rossmann-like alpha/beta/alpha sandwich fold,IPR023617:Tyrosine-tRNA ligase, archaeal/eukaryotic-type,IPR023684:Tyrosine-tRNA ligase, type 3	hvo00970:Aminoacyl-tRNA biosynthesis	HVO_RS05375	PF00579:tRNA synthetases class I (W and Y)	PIRSF006588:tyrosine tRNA ligase, archaeal/eukaryotic types		Aminoacyl-tRNA synthetase,ATP-binding,Complete proteome,Cytoplasm,Ligase,Nucleotide-binding,Protein biosynthesis,Reference proteome,	Chromosome	arCOG01886	5.4e-101	335.7	J	TyrS	Tyrosyl-tRNA synthetase	HVO_0138	1.11254232992301
HVO_RS05455	150.716653396388	127.616349388663	0.192714506461006	0.450678369534483	0.24002566616254	449	0.549321630465517	WP_004045267.1	8925322	lcl|NC_013967.1_cds_WP_004045267.1_1230	NC_013967.1	gene	142507	142956	+	1231	Gene	protein_coding	HVO_0154	449	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	hypothetical protein(HVO_RS05455)	Haloferax volcanii DS2							HVO_RS05455				Complete proteome,Reference proteome,	Chromosome	arCOG13585	4.7e-76	251.3	S	-	Uncharacterized protein	HVO_0154	0.24002566616254
HVO_RS05545	15097.0409555358	8689.65925993164	1.59903893280815	0.998852255600284	0.796894294582601	203	0.00114774439971621	WP_004065604.1	8925992	lcl|NC_013967.1_cds_WP_004065604.1_1248	NC_013967.1	gene	155649	155852	+	1249	Gene	protein_coding	HVO_0172	203	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	hypothetical protein(HVO_RS05545)	Haloferax volcanii DS2							HVO_RS05545,					Chromosome	arCOG08973	8.6e-35	116.3	S	-	Uncharacterized membrane protein	HVO_0172	0.796894294582601
HVO_RS05560	103.816169252243	93.9776269997477	0.100296223407321	0.173176230198736	0.143641915073483	743	0.826823769801264	WP_004045289.1	8924994	lcl|NC_013967.1_cds_WP_004045289.1_1251	NC_013967.1	gene	157928	158671	-	1252	Gene	protein_coding	HVO_0175	743	DNA polymerase sliding clamp	Genetic Information Processing	Replication and repair	03430 Mismatch repair 	[PATH:hvo03430]	pcnA; DNA polymerase sliding clamp	K04802	PCNA; proliferating cell nuclear antigen	K04802: pcnA; DNA polymerase sliding clamp	DNA polymerase sliding clamp(HVO_RS05560)	Haloferax volcanii DS2		GO:0006260~DNA replication,GO:0006275~regulation of DNA replication		GO:0003677~DNA binding,GO:0030337~DNA polymerase processivity factor activity	IPR000730:Proliferating cell nuclear antigen, PCNA,IPR022648:Proliferating cell nuclear antigen, PCNA, N-terminal,IPR022649:Proliferating cell nuclear antigen, PCNA, C-terminal,IPR022659:Proliferating cell nuclear antigen, PCNA, conserved site	hvo03030:DNA replication,hvo03410:Base excision repair,hvo03420:Nucleotide excision repair,hvo03430:Mismatch repair	HVO_RS05560	PF00705:Proliferating cell nuclear antigen, N-terminal domain,PF02747:Proliferating cell nuclear antigen, C-terminal domain			3D-structure,Complete proteome,DNA replication,DNA-binding,Reference proteome,	Chromosome	arCOG00488	9.6e-66	219.5	L	DnaN	DNA polymerase sliding clamp subunit (PCNA homolog)	HVO_0175	0.143641915073483
HVO_RS05560	103.816169252243	93.9776269997477	0.100296223407321	0.173176230198736	0.143641915073483	743	0.826823769801264	WP_004045289.1	8924994	lcl|NC_013967.1_cds_WP_004045289.1_1251	NC_013967.1	gene	157928	158671	-	1252	Gene	protein_coding	HVO_0175	743	DNA polymerase sliding clamp	Genetic Information Processing	Replication and repair	03410 Base excision repair 	[PATH:hvo03410]	pcnA; DNA polymerase sliding clamp	K04802	PCNA; proliferating cell nuclear antigen	K04802: pcnA; DNA polymerase sliding clamp	DNA polymerase sliding clamp(HVO_RS05560)	Haloferax volcanii DS2		GO:0006260~DNA replication,GO:0006275~regulation of DNA replication		GO:0003677~DNA binding,GO:0030337~DNA polymerase processivity factor activity	IPR000730:Proliferating cell nuclear antigen, PCNA,IPR022648:Proliferating cell nuclear antigen, PCNA, N-terminal,IPR022649:Proliferating cell nuclear antigen, PCNA, C-terminal,IPR022659:Proliferating cell nuclear antigen, PCNA, conserved site	hvo03030:DNA replication,hvo03410:Base excision repair,hvo03420:Nucleotide excision repair,hvo03430:Mismatch repair	HVO_RS05560	PF00705:Proliferating cell nuclear antigen, N-terminal domain,PF02747:Proliferating cell nuclear antigen, C-terminal domain			3D-structure,Complete proteome,DNA replication,DNA-binding,Reference proteome,	Chromosome	arCOG00488	9.6e-66	219.5	L	DnaN	DNA polymerase sliding clamp subunit (PCNA homolog)	HVO_0175	0.143641915073483
HVO_RS05560	103.816169252243	93.9776269997477	0.100296223407321	0.173176230198736	0.143641915073483	743	0.826823769801264	WP_004045289.1	8924994	lcl|NC_013967.1_cds_WP_004045289.1_1251	NC_013967.1	gene	157928	158671	-	1252	Gene	protein_coding	HVO_0175	743	DNA polymerase sliding clamp	Genetic Information Processing	Replication and repair	03030 DNA replication 	[PATH:hvo03030]	pcnA; DNA polymerase sliding clamp	K04802	PCNA; proliferating cell nuclear antigen	K04802: pcnA; DNA polymerase sliding clamp	DNA polymerase sliding clamp(HVO_RS05560)	Haloferax volcanii DS2		GO:0006260~DNA replication,GO:0006275~regulation of DNA replication		GO:0003677~DNA binding,GO:0030337~DNA polymerase processivity factor activity	IPR000730:Proliferating cell nuclear antigen, PCNA,IPR022648:Proliferating cell nuclear antigen, PCNA, N-terminal,IPR022649:Proliferating cell nuclear antigen, PCNA, C-terminal,IPR022659:Proliferating cell nuclear antigen, PCNA, conserved site	hvo03030:DNA replication,hvo03410:Base excision repair,hvo03420:Nucleotide excision repair,hvo03430:Mismatch repair	HVO_RS05560	PF00705:Proliferating cell nuclear antigen, N-terminal domain,PF02747:Proliferating cell nuclear antigen, C-terminal domain			3D-structure,Complete proteome,DNA replication,DNA-binding,Reference proteome,	Chromosome	arCOG00488	9.6e-66	219.5	L	DnaN	DNA polymerase sliding clamp subunit (PCNA homolog)	HVO_0175	0.143641915073483
HVO_RS05560	103.816169252243	93.9776269997477	0.100296223407321	0.173176230198736	0.143641915073483	743	0.826823769801264	WP_004045289.1	8924994	lcl|NC_013967.1_cds_WP_004045289.1_1251	NC_013967.1	gene	157928	158671	-	1252	Gene	protein_coding	HVO_0175	743	DNA polymerase sliding clamp	Genetic Information Processing	Replication and repair	03420 Nucleotide excision repair 	[PATH:hvo03420]	pcnA; DNA polymerase sliding clamp	K04802	PCNA; proliferating cell nuclear antigen	K04802: pcnA; DNA polymerase sliding clamp	DNA polymerase sliding clamp(HVO_RS05560)	Haloferax volcanii DS2		GO:0006260~DNA replication,GO:0006275~regulation of DNA replication		GO:0003677~DNA binding,GO:0030337~DNA polymerase processivity factor activity	IPR000730:Proliferating cell nuclear antigen, PCNA,IPR022648:Proliferating cell nuclear antigen, PCNA, N-terminal,IPR022649:Proliferating cell nuclear antigen, PCNA, C-terminal,IPR022659:Proliferating cell nuclear antigen, PCNA, conserved site	hvo03030:DNA replication,hvo03410:Base excision repair,hvo03420:Nucleotide excision repair,hvo03430:Mismatch repair	HVO_RS05560	PF00705:Proliferating cell nuclear antigen, N-terminal domain,PF02747:Proliferating cell nuclear antigen, C-terminal domain			3D-structure,Complete proteome,DNA replication,DNA-binding,Reference proteome,	Chromosome	arCOG00488	9.6e-66	219.5	L	DnaN	DNA polymerase sliding clamp subunit (PCNA homolog)	HVO_0175	0.143641915073483
HVO_RS05595	545.049472804499	973.431854062026	-0.646922778829518	0.916004749940073	-0.836692799642668	176	0.0839952500599267	WP_004045298.1	8925963	lcl|NC_013967.1_cds_WP_004045298.1_1258	NC_013967.1	gene	165330	165506	-	1259	Gene	protein_coding	HVO_0184	176	CopG family transcriptional regulator	NA	NA	NA	NA	NA	NA	NA	NA: NA	CopG family transcriptional regulator(HVO_RS05595)	Haloferax volcanii DS2		GO:0006355~regulation of transcription, DNA-templated			IPR002145:Ribbon-helix-helix protein, copG,IPR010985:Ribbon-helix-helix,IPR013321:Arc-type ribbon-helix-helix		HVO_RS05595	PF01402:Ribbon-helix-helix protein, copG family			Complete proteome,Reference proteome,	Chromosome	arCOG04735	1.4e-27	93.3	V	-	CopG/MetJ, RHH domain containing DNA-binding protein, often an antitoxin in Type II toxin-antitoxin systems	HVO_0184	-0.836692799642668
HVO_RS05655	24683.6651958104	28437.2003411215	-0.594999860132403	0.90521329121838	-0.204222806375735	167	0.0947867087816201	WP_004045310.1	8925569	lcl|NC_013967.1_cds_WP_004045310.1_1270	NC_013967.1	gene	176934	177101	-	1271	Gene	protein_coding	HVO_0196	167	DUF1931 domain-containing protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	DUF1931 domain-containing protein(HVO_RS05655)	Haloferax volcanii DS2					IPR009072:Histone-fold,IPR015207:Protein of unknown function DUF1931		HVO_RS05655	PF09123:Domain of unknown function (DUF1931)			Complete proteome,Reference proteome,	Chromosome	arCOG02989	1.2e-25	87.3	L	HHT1	Histones H3 and H4	HVO_0196	-0.204222806375735
HVO_RS05875	1451.36035426159	867.187818898798	0.521930732159375	0.917751028511266	0.742989369769969	458	0.0822489714887338	WP_004045355.1	8925321	lcl|NC_013967.1_cds_WP_004045355.1_1314	NC_013967.1	gene	217441	217899	+	1315	Gene	protein_coding	HVO_0240	458	AsnC family transcriptional regulator	NA	NA	NA	NA	NA	NA	NA	NA: NA	AsnC family transcriptional regulator(HVO_RS05875)	Haloferax volcanii DS2		GO:0006351~transcription, DNA-templated	GO:0005622~intracellular	GO:0003700~transcription factor activity, sequence-specific DNA binding,GO:0043565~sequence-specific DNA binding	IPR000485:AsnC-type HTH domain,IPR011008:Dimeric alpha-beta barrel,IPR011991:Winged helix-turn-helix DNA-binding domain,IPR019887:Transcription regulator AsnC-type, C-terminal,IPR019888:Transcription regulator AsnC-type		HVO_RS05875	PF01037:AsnC family		SM00344:HTH_ASNC	Complete proteome,DNA-binding,Reference proteome,Transcription,Transcription regulation,	Chromosome	arCOG01580	7.7e-32	108.4	K	-	DNA-binding transcriptional regulator, Lrp family	HVO_0240	0.742989369769969
